timestamp [ns],name
631033112,Shift
859433112,E
1241933112,y
1596633112,e
1868033112,Shift
2103133112,T
2509233112,r
2934933112,a
3333533112,c
3723533112,k
4058833112,i
4400933112,n
4708733112,g
5094533112,2
5442733112,0
5748733112,2
6134733112,5
6507633112,Tab
7031533112,a
7405433112,Shift
7564433112,P
7871533112,Shift
8115133112,$
8541633112,n
8798633112,Shift
8967733112,F
9765733112,-
10111033112,k
10416333112,c
10735633112,0
10923033112,Shift
11172433112,!
11545333112,v
11986033112,Shift
12170133112,L
12550633112,r
12731833112,Shift
12943633112,%
13253133112,?
