timestamp [ns],name
1838916442,CapsLock
2363716442,E
2660916442,CapsLock
3731416442,y
4383716442,e
4758416442,CapsLock
5118416442,T
5520116442,CapsLock
5886616442,r
6210316442,a
6616716442,c
7229316442,k
7467816442,i
7715216442,n
7950816442,g
8561816442,2
8804316442,0
8970116442,2
9421316442,5
12573916442,a
12964316442,CapsLock
13251116442,P
13544116442,CapsLock
14521016442,Shift
16124816442,%
17168616442,Backspace
17623516442,Shift
17922216442,$
19566916442,n
19855216442,CapsLock
20581716442,F
21215616442,CapsLock
21639616442,-
23220216442,l
23857416442,Backspace
24437316442,k
24977416442,c
26059316442,0
27203816442,Shift
27520216442,!
28736516442,v
29236916442,CapsLock
29752616442,L
30161416442,CapsLock
31641716442,r
32243616442,Shift
33310416442,%
33968416442,Shift
34291216442,?
