timestamp [ns],name
1493800000,Shift_pressed
1820100000,E_pressed
2255600000,y_pressed
2331100000,e_pressed
2663400000,Shift_pressed
3048900000,T_pressed
3211700000,r_pressed
3271200000,a_pressed
3844500000,c_pressed
3963800000,k_pressed
4111200000,i_pressed
4221300000,n_pressed
4411000000,g_pressed
5429700000,2_pressed
5568900000,0_pressed
5604100000,2_pressed
6319600000,5_pressed
10953000000,a_pressed
11346800000,Shift_pressed
11835300000,Shift_pressed
11867400000,Shift_pressed
11900400000,Shift_pressed
11933100000,Shift_pressed
11965400000,Shift_pressed
11999400000,Shift_pressed
12031900000,Shift_pressed
12063200000,Shift_pressed
12094700000,Shift_pressed
12127200000,Shift_pressed
12158700000,Shift_pressed
12192300000,Shift_pressed
12223600000,Shift_pressed
12255800000,Shift_pressed
12288300000,Shift_pressed
12321500000,Shift_pressed
12354600000,Shift_pressed
12386600000,Shift_pressed
12417400000,Shift_pressed
12452400000,Shift_pressed
12473600000,P_pressed
13025500000,Shift_pressed
13492800000,$_pressed
14902400000,n_pressed
15172100000,Shift_pressed
15310200000,F_pressed
15705300000,-_pressed
16913800000,k_pressed
17053500000,c_pressed
17713700000,0_pressed
18983500000,Shift_pressed
19197500000,!_pressed
19728300000,v_pressed
20379400000,Shift_pressed
20538100000,L_pressed
21011000000,r_pressed
22658100000,Shift_pressed
23145600000,Shift_pressed
23178800000,Shift_pressed
23186100000,%_pressed
23559800000,Shift_pressed
23716100000,?_pressed
