timestamp [ns],name
3282222748,Shift_pressed
3396722748,E_pressed
3988522748,y_pressed
4061822748,e_pressed
4642422748,Shift_pressed
4915322748,T_pressed
5231622748,r_pressed
5498022748,a_pressed
5794322748,c_pressed
5967922748,k_pressed
6210022748,i_pressed
6413922748,n_pressed
6531622748,g_pressed
7310022748,2_pressed
7549822748,0_pressed
7707222748,2_pressed
7957222748,5_pressed
8313022748,Tab_pressed
9750222748,a_pressed
10762122748,Shift_pressed
10840222748,P_pressed
12179622748,Shift_pressed
12263022748,$_pressed
12820522748,n_pressed
13383022748,Shift_pressed
13490122748,F_pressed
14172422748,-_pressed
14828722748,k_pressed
15606022748,c_pressed
16438222748,0_pressed
16970722748,Shift_pressed
17155122748,!_pressed
17845822748,v_pressed
18503622748,Shift_pressed
18639722748,L_pressed
19545622748,r_pressed
20404522748,Shift_pressed
20809322748,%_pressed
21536622748,Shift_pressed
21822022748,?_pressed
