timestamp [ns],name
2350408146,CapsLock_pressed
2535408146,E_pressed
2936408146,y_pressed
3140408146,e_pressed
3501408146,CapsLock_pressed
3737408146,T_pressed
4032408146,r_pressed
4478408146,a_pressed
4788408146,c_pressed
4993408146,k_pressed
5086408146,i_pressed
5345408146,n_pressed
5628408146,g_pressed
6386408146,2_pressed
6575408146,0_pressed
6871408146,2_pressed
7403408146,5_pressed
8233408146,Tab_pressed
9591408146,a_pressed
10026408146,CapsLock_pressed
10302408146,P_pressed
11862408146,Shift_pressed
12039408146,$_pressed
13610408146,n_pressed
13918408146,CapsLock_pressed
14536408146,F_pressed
15559408146,-_pressed
17005408146,k_pressed
18017408146,c_pressed
19070408146,0_pressed
19992408146,Shift_pressed
20161408146,!_pressed
21283408146,v_pressed
22045408146,CapsLock_pressed
22292408146,L_pressed
23085408146,r_pressed
25053408146,Shift_pressed
25334408146,%_pressed
26874408146,Shift_pressed
27019408146,?_pressed
