timestamp [ns],name
178936333,Shift
286136333,E
543036333,y
612636333,e
1071136333,Shift
1199636333,\
1269836333,t
1381536333,Shift
1691736333,Backspace
1844736333,Shift
1956636333,Backspace
2237636333,T
2502836333,r
2654536333,a
2870636333,c
2965036333,k
3136136333,i
3233836333,n
3283736333,g
3960536333,2
4200436333,0
4248136333,2
4957436333,5
5038136333,Tab
6259336333,a
6486536333,Shift
6572736333,P
7353336333,4
8224136333,Backspace
8436736333,Shift
8660136333,$
9806036333,n
10249836333,Shift
10555836333,F
11237436333,-
11463136333,Shift
11969136333,k
14095036333,c
14620336333,0
15168136333,Shift
15652236333,!
18505536333,v
18855836333,Shift
19184636333,L
19637836333,r
20757236333,Shift
21428836333,%
22400536333,?
