timestamp [ns],name
3983300000,CapsLock_pressed
4266500000,Ε_pressed
4556600000,CapsLock_pressed
5691800000,υ_pressed
5781300000,ε_pressed
6371400000,Backspace_pressed
6549200000,Backspace_pressed
6707700000,Backspace_pressed
6849200000,Backspace_pressed
8338600000,Shift_pressed
8375400000,Alt_pressed
9350000000,Shift_pressed
9424100000,E_pressed
9777200000,y_pressed
9873700000,e_pressed
10398000000,Shift_pressed
10564100000,T_pressed
10824900000,r_pressed
10893800000,a_pressed
11500300000,c_pressed
11719000000,k_pressed
12186800000,i_pressed
12278400000,n_pressed
12409100000,g_pressed
13153300000,2_pressed
13255300000,0_pressed
13377000000,2_pressed
13495800000,5_pressed
13810500000,Tab_pressed
15076200000,a_pressed
15312400000,Shift_pressed
15400800000,P_pressed
15630800000,Shift_pressed
15709700000,$_pressed
16360800000,n_pressed
16583900000,Shift_pressed
16699700000,F_pressed
17003300000,-_pressed
18235100000,k_pressed
18346400000,c_pressed
18416000000,0_pressed
18808100000,Shift_pressed
18897700000,!_pressed
20144700000,v_pressed
20637300000,Shift_pressed
20674900000,L_pressed
21828400000,r_pressed
22009900000,Shift_pressed
22161700000,%_pressed
22731900000,?_pressed
