timestamp [ns],name
109722495,Shift_pressed
383722495,E_pressed
1109722495,y_pressed
1287722495,e_pressed
1856722495,Shift_pressed
2036722495,T_pressed
2220722495,r_pressed
2307722495,a_pressed
2597722495,c_pressed
2888722495,k_pressed
3064722495,i_pressed
3344722495,b_pressed
4264722495,Backspace_pressed
4905722495,n_pressed
5122722495,g_pressed
5823722495,2_pressed
6032722495,0_pressed
6248722495,2_pressed
6436722495,5_pressed
8434722495,a_pressed
8912722495,Shift_pressed
9403722495,Shift_pressed
9433722495,Shift_pressed
9463722495,Shift_pressed
9491722495,Shift_pressed
9523722495,Shift_pressed
9550722495,Shift_pressed
9580722495,Shift_pressed
9610722495,Shift_pressed
9626722495,P_pressed
9944722495,Shift_pressed
10432722495,Shift_pressed
10461722495,Shift_pressed
10491722495,Shift_pressed
10520722495,Shift_pressed
10549722495,Shift_pressed
10562722495,$_pressed
11377722495,n_pressed
11509722495,Shift_pressed
11869722495,F_pressed
13016722495,-_pressed
14112722495,k_pressed
14425722495,c_pressed
15320722495,0_pressed
15615722495,Shift_pressed
15973722495,!_pressed
17164722495,v_pressed
17603722495,Shift_pressed
17821722495,L_pressed
18915722495,r_pressed
19503722495,Shift_pressed
19854722495,%_pressed
20522722495,Shift_pressed
20696722495,?_pressed
