timestamp [ns],name
3537300000,CapsLock_pressed
3806400000,E_pressed
3943200000,CapsLock_pressed
4533200000,y_pressed
4747600000,e_pressed
5196100000,CapsLock_pressed
5461600000,T_pressed
5581200000,CapsLock_pressed
5853100000,r_pressed
6082400000,a_pressed
6466400000,c_pressed
6800100000,k_pressed
7055100000,i_pressed
7324200000,n_pressed
7561600000,g_pressed
7898200000,2_pressed
8131600000,0_pressed
8296400000,2_pressed
8775800000,5_pressed
11578400000,a_pressed
11853500000,CapsLock_pressed
12460000000,P_pressed
12655800000,CapsLock_pressed
15107200000,Shift_pressed
15324200000,$_pressed
16637300000,n_pressed
16795000000,CapsLock_pressed
17094600000,F_pressed
17268000000,CapsLock_pressed
18591400000,-_pressed
19236800000,k_pressed
19981600000,c_pressed
20716300000,0_pressed
22021500000,Shift_pressed
22245800000,!_pressed
23688700000,v_pressed
23917100000,CapsLock_pressed
24124800000,L_pressed
25052600000,CapsLock_pressed
26207500000,r_pressed
26588500000,Shift_pressed
27065100000,%_pressed
27816300000,Shift_pressed
28855000000,?_pressed
