timestamp [ns],name
4155800000,CapsLock_pressed
4701800000,E_pressed
5206500000,CapsLock_pressed
5443200000,y_pressed
5693400000,e_pressed
6189300000,CapsLock_pressed
6595700000,T_pressed
6779200000,CapsLock_pressed
7031900000,r_pressed
7187700000,a_pressed
7386200000,c_pressed
7899300000,k_pressed
8102000000,i_pressed
8374300000,n_pressed
8625700000,g_pressed
9280100000,2_pressed
9595400000,0_pressed
9739600000,2_pressed
10139800000,5_pressed
12683000000,a_pressed
13881700000,CapsLock_pressed
14660400000,P_pressed
14818800000,CapsLock_pressed
16800700000,Shift_pressed
17095000000,$_pressed
18374700000,n_pressed
19009800000,CapsLock_pressed
19232100000,F_pressed
19471700000,CapsLock_pressed
20814300000,-_pressed
21462300000,k_pressed
22465300000,c_pressed
22939100000,0_pressed
26221900000,Shift_pressed
26485900000,!_pressed
28849800000,v_pressed
29932000000,Shift_pressed
30211700000,l_pressed
37411800000,Backspace_pressed
37754100000,CapsLock_pressed
38613000000,L_pressed
38912200000,CapsLock_pressed
39967900000,r_pressed
42478100000,Shift_pressed
42672400000,%_pressed
43911400000,Shift_pressed
44122700000,?_pressed
