timestamp [ns],name
3392637279,Shift
4217537279,E
5991837279,y
6732237279,e
7363437279,Shift
7906937279,T
9097337279,r
9668537279,a
10281537279,c
10539637279,k
10842137279,i
11466837279,n
11764937279,g
13920037279,2
14151037279,0
14675237279,2
15269637279,5
19117637279,a
21491137279,Shift
22075937279,P
24150337279,Shift
35601537279,$
37600337279,n
38017237279,Shift
38524037279,F
43662637279,-
45624437279,k
46369537279,c
48220237279,0
49013937279,Shift
49605437279,!
51518337279,v
51853837279,Shift
52273937279,L
54293537279,r
54654837279,Shift
56483537279,%
57551637279,Shift
60214137279,?
