timestamp [ns],name
5687700000,Shift_pressed
6174900000,Shift_pressed
6207900000,Shift_pressed
6239300000,Shift_pressed
6271900000,Shift_pressed
6303100000,Shift_pressed
6336500000,Shift_pressed
6368800000,Shift_pressed
6402400000,Shift_pressed
6434100000,Shift_pressed
6464900000,Shift_pressed
6497700000,Shift_pressed
6529200000,Shift_pressed
6551400000,E_pressed
7679400000,y_pressed
7792400000,e_pressed
8369800000,Shift_pressed
8763000000,T_pressed
9164100000,r_pressed
9248400000,a_pressed
9809400000,c_pressed
10032200000,k_pressed
10293900000,i_pressed
10444500000,n_pressed
10554100000,g_pressed
11506300000,2_pressed
11649700000,0_pressed
11788400000,2_pressed
12491700000,5_pressed
12832000000,Tab_pressed
13642000000,a_pressed
14795600000,Shift_pressed
14875700000,P_pressed
15415300000,Shift_pressed
15532400000,$_pressed
16110200000,n_pressed
16941000000,Shift_pressed
17028200000,F_pressed
17480600000,-_pressed
17752400000,k_pressed
18287300000,c_pressed
18857100000,0_pressed
19203800000,Shift_pressed
23270600000,Shift_pressed
23415200000,!_pressed
24134700000,v_pressed
24381900000,Shift_pressed
24478100000,L_pressed
25312000000,r_pressed
26488500000,Shift_pressed
26709300000,%_pressed
27172100000,?_pressed
27805800000,Enter_pressed
