timestamp [ns],name
5122644520,Shift_pressed
5362444520,E_pressed
6405044520,y_pressed
7173944520,e_pressed
7967544520,Shift_pressed
8289944520,T_pressed
8871944520,r_pressed
9693944520,a_pressed
11281144520,c_pressed
11780744520,k_pressed
12089544520,i_pressed
13817844520,n_pressed
14519044520,g_pressed
15829744520,2_pressed
16381444520,0_pressed
16915244520,2_pressed
18084844520,5_pressed
23190044520,a_pressed
24892944520,Shift_pressed
25379944520,Shift_pressed
25412944520,Shift_pressed
25444444520,Shift_pressed
25477944520,Shift_pressed
25502044520,P_pressed
32798844520,Shift_pressed
33034444520,$_pressed
34740744520,n_pressed
35577844520,Shift_pressed
35851644520,F_pressed
37338044520,-_pressed
38955144520,k_pressed
39576244520,c_pressed
41411744520,0_pressed
42825544520,Shift_pressed
43292944520,!_pressed
45427044520,v_pressed
46287644520,Shift_pressed
46774844520,Shift_pressed
46807144520,Shift_pressed
46840844520,Shift_pressed
46872444520,Shift_pressed
46904044520,Shift_pressed
46937144520,Shift_pressed
46972644520,Shift_pressed
47004344520,Shift_pressed
47035244520,Shift_pressed
47066344520,Shift_pressed
47100044520,Shift_pressed
47132144520,Shift_pressed
47159044520,L_pressed
48184544520,r_pressed
49839244520,Shift_pressed
50328644520,Shift_pressed
50361744520,Shift_pressed
50393844520,Shift_pressed
50424744520,Shift_pressed
50458744520,Shift_pressed
50490644520,Shift_pressed
50522244520,Shift_pressed
50555144520,Shift_pressed
50586144520,Shift_pressed
50620244520,Shift_pressed
50652944520,Shift_pressed
50682444520,Shift_pressed
50714844520,Shift_pressed
50747144520,Shift_pressed
50781444520,Shift_pressed
50813044520,Shift_pressed
50845144520,Shift_pressed
50878444520,Shift_pressed
50912544520,Shift_pressed
50934144520,%_pressed
52922244520,/_pressed
53943044520,Backspace_pressed
54240744520,Shift_pressed
54479644520,?_pressed
