timestamp [ns],name
505394885,CapsLock_pressed
2133094885,E_pressed
2334294885,CapsLock_pressed
2989894885,y_pressed
3487194885,e_pressed
4274494885,CapsLock_pressed
4813694885,T_pressed
5143494885,CapsLock_pressed
6119994885,r_pressed
6358594885,a_pressed
6681194885,c_pressed
7468594885,k_pressed
7735294885,i_pressed
8154894885,n_pressed
8476494885,g_pressed
10477294885,2_pressed
10974894885,0_pressed
11529694885,2_pressed
11972594885,5_pressed
15694094885,CapsLock_pressed
17138494885,CapsLock_pressed
17496294885,a_pressed
18188194885,CapsLock_pressed
18873494885,P_pressed
19234494885,CapsLock_pressed
20919794885,Shift_pressed
21096894885,$_pressed
23920294885,n_pressed
24307194885,CapsLock_pressed
24783694885,F_pressed
25345794885,CapsLock_pressed
26183894885,-_pressed
27848494885,k_pressed
29108894885,c_pressed
30985794885,0_pressed
33122494885,Shift_pressed
33352994885,!_pressed
36172994885,v_pressed
37455094885,CapsLock_pressed
38115594885,L_pressed
38372894885,CapsLock_pressed
40176394885,r_pressed
42774394885,Shift_pressed
43005794885,%_pressed
44958994885,Shift_pressed
45336294885,?_pressed
