timestamp [ns],name
1824000000,CapsLock_pressed
2354000000,E_pressed
3236300000,CapsLock_pressed
3863000000,y_pressed
3984700000,e_pressed
4765800000,CapsLock_pressed
5223200000,T_pressed
5309500000,CapsLock_pressed
5612000000,r_pressed
6461200000,a_pressed
8146400000,c_pressed
8296600000,k_pressed
8488300000,i_pressed
8722100000,n_pressed
8807500000,g_pressed
11292700000,2_pressed
11570300000,0_pressed
11667000000,2_pressed
12013100000,5_pressed
16895300000,a_pressed
17183800000,CapsLock_pressed
17502700000,P_pressed
17588600000,CapsLock_pressed
19332500000,Shift_pressed
19822000000,Shift_pressed
19853800000,Shift_pressed
19886200000,Shift_pressed
19917900000,Shift_pressed
19950200000,Shift_pressed
19984000000,Shift_pressed
19998700000,$_pressed
20960800000,n_pressed
21426400000,CapsLock_pressed
22224800000,F_pressed
22808900000,CapsLock_pressed
23572500000,-_pressed
24576400000,k_pressed
24825600000,c_pressed
26102000000,0_pressed
27267600000,Shift_pressed
27565100000,!_pressed
28796200000,v_pressed
29295700000,CapsLock_pressed
29820900000,L_pressed
29932500000,CapsLock_pressed
30953500000,r_pressed
33232200000,Shift_pressed
33723500000,Shift_pressed
33735100000,%_pressed
35535100000,Shift_pressed
35696600000,?_pressed
