timestamp [ns],name
3764000000,Shift_pressed
4024500000,E_pressed
4714000000,y_pressed
4863700000,e_pressed
5366800000,Shift_pressed
5484300000,T_pressed
5695400000,r_pressed
6337200000,a_pressed
6429900000,c_pressed
6554900000,k_pressed
6692500000,i_pressed
6795100000,n_pressed
6901500000,g_pressed
7260100000,2_pressed
7444900000,0_pressed
7537800000,2_pressed
7836600000,5_pressed
8435700000,Tab_pressed
12516500000,a_pressed
12716800000,Shift_pressed
12926600000,P_pressed
13528500000,Shift_pressed
14017900000,Shift_pressed
14048600000,Shift_pressed
14082000000,Shift_pressed
14113900000,Shift_pressed
14146500000,Shift_pressed
14178300000,Shift_pressed
14210900000,Shift_pressed
14243300000,Shift_pressed
14275700000,Shift_pressed
14307900000,Shift_pressed
14340000000,Shift_pressed
14372900000,Shift_pressed
14399500000,$_pressed
15437000000,n_pressed
15642200000,Shift_pressed
15831500000,F_pressed
16578300000,-_pressed
16862800000,k_pressed
17060700000,c_pressed
18229800000,0_pressed
18471700000,Shift_pressed
18679400000,!_pressed
20555000000,v_pressed
21296500000,Shift_pressed
21406300000,L_pressed
22913400000,r_pressed
23283400000,Shift_pressed
23770700000,Shift_pressed
23802600000,Shift_pressed
23835100000,Shift_pressed
23867900000,Shift_pressed
23899800000,%_pressed
24455200000,Shift_pressed
24689600000,?_pressed
