timestamp [ns],name
3926900000,Shift_pressed
4162900000,E_pressed
4650000000,y_pressed
4963400000,e_pressed
5499200000,Shift_pressed
5707400000,T_pressed
6083400000,r_pressed
6405700000,a_pressed
6828400000,c_pressed
7205100000,k_pressed
7403200000,i_pressed
7743200000,n_pressed
8058600000,g_pressed
9091000000,2_pressed
9339300000,0_pressed
9526300000,2_pressed
9925900000,5_pressed
12880000000,a_pressed
14006500000,Shift_pressed
14493300000,Shift_pressed
14525700000,Shift_pressed
14558000000,Shift_pressed
14590300000,Shift_pressed
14623000000,Shift_pressed
14656600000,Shift_pressed
14688900000,Shift_pressed
14723200000,Shift_pressed
14752100000,Shift_pressed
14783800000,Shift_pressed
14815600000,Shift_pressed
14849800000,Shift_pressed
14880800000,Shift_pressed
14913000000,Shift_pressed
14945500000,Shift_pressed
14977900000,Shift_pressed
15010800000,Shift_pressed
15044200000,Shift_pressed
15074800000,Shift_pressed
15107900000,Shift_pressed
15139700000,Shift_pressed
15172300000,Shift_pressed
15205400000,Shift_pressed
15236700000,P_pressed
16107200000,Shift_pressed
16328400000,$_pressed
17143000000,n_pressed
17404600000,Shift_pressed
17661500000,F_pressed
18806300000,-_pressed
19916200000,k_pressed
20448800000,c_pressed
22308200000,0_pressed
22719400000,Shift_pressed
23180700000,!_pressed
24376300000,v_pressed
24653300000,Shift_pressed
24987000000,L_pressed
25860200000,r_pressed
26535200000,Shift_pressed
27024400000,Shift_pressed
27057900000,Shift_pressed
27089900000,Shift_pressed
27121500000,Shift_pressed
27153700000,Shift_pressed
27186300000,Shift_pressed
27219700000,Shift_pressed
27251700000,Shift_pressed
27283300000,Shift_pressed
27316700000,Shift_pressed
27348700000,Shift_pressed
27382000000,Shift_pressed
27411600000,Shift_pressed
27444600000,Shift_pressed
27477400000,Shift_pressed
27510500000,Shift_pressed
27542500000,Shift_pressed
27573400000,Shift_pressed
27606700000,Shift_pressed
27638800000,Shift_pressed
27670300000,Shift_pressed
27703300000,Shift_pressed
27735300000,Shift_pressed
27767500000,Shift_pressed
27800900000,Shift_pressed
27832900000,Shift_pressed
27864200000,%_pressed
28686200000,?_pressed
