timestamp [ns],name
1705480132,CapsLock
2655480132,E
4142480132,y
4258480132,e
4657480132,CapsLock
5060480132,T
5571480132,r
5920480132,a
7233480132,c
7398480132,k
7535480132,i
7865480132,n
8522480132,g
9307480132,2
9609480132,0
9723480132,2
10265480132,5
12817480132,a
14156480132,CapsLock
15987480132,R
19589480132,Backspace
20073480132,P
25233480132,Shift
27156480132,$
29061480132,n
29740480132,CapsLock
30189480132,F
31077480132,-
32944480132,k
34460480132,c
35569480132,0
37639480132,Shift
37947480132,!
39692480132,v
41063480132,l
41654480132,Backspace
41882480132,CapsLock
42683480132,L
43811480132,r
45302480132,Shift
45832480132,%
47378480132,Shift
47540480132,?
47986480132,Enter
