timestamp [ns],name
4786900000,Shift_pressed
4987100000,E_pressed
5281500000,y_pressed
5388000000,e_pressed
5679900000,Shift_pressed
5894100000,T_pressed
6224100000,r_pressed
6320700000,a_pressed
6593400000,c_pressed
6732200000,k_pressed
7004600000,i_pressed
7047100000,n_pressed
7200100000,g_pressed
8178400000,2_pressed
8454100000,0_pressed
8738300000,2_pressed
9050100000,5_pressed
9793600000,Tab_pressed
11107300000,a_pressed
11701600000,Shift_pressed
11804500000,P_pressed
12614400000,Shift_pressed
12669600000,$_pressed
13112400000,n_pressed
13713200000,Shift_pressed
13787200000,F_pressed
14234900000,-_pressed
15147700000,k_pressed
15594400000,c_pressed
16036900000,0_pressed
16656000000,Shift_pressed
16791700000,!_pressed
17414700000,v_pressed
17971500000,Shift_pressed
18064100000,L_pressed
18500600000,r_pressed
19274900000,Shift_pressed
19364700000,%_pressed
20159700000,Shift_pressed
20247200000,?_pressed
