timestamp [ns],name
1958900000,CapsLock_pressed
2665600000,CapsLock_pressed
4651800000,CapsLock_pressed
5105100000,E_pressed
5546100000,CapsLock_pressed
5850400000,y_pressed
6046800000,e_pressed
6736300000,CapsLock_pressed
7321200000,T_pressed
7478700000,CapsLock_pressed
7712000000,r_pressed
7897400000,a_pressed
8084900000,c_pressed
8627800000,k_pressed
8823400000,i_pressed
9115900000,n_pressed
9440600000,g_pressed
9917100000,2_pressed
10446700000,0_pressed
10651400000,2_pressed
10921200000,5_pressed
13541200000,a_pressed
14390000000,CapsLock_pressed
14810600000,P_pressed
14978400000,CapsLock_pressed
16637100000,Shift_pressed
16857200000,%_pressed
17632700000,Backspace_pressed
18297600000,Shift_pressed
18561800000,$_pressed
19786400000,n_pressed
20878800000,CapsLock_pressed
21162700000,F_pressed
21355500000,CapsLock_pressed
21834400000,-_pressed
23445200000,k_pressed
23937500000,c_pressed
24885600000,0_pressed
25906200000,Shift_pressed
26117900000,!_pressed
27547600000,v_pressed
28253400000,CapsLock_pressed
28737800000,L_pressed
28953600000,CapsLock_pressed
30092600000,r_pressed
32139800000,Shift_pressed
32350500000,%_pressed
33289700000,Shift_pressed
33612600000,?_pressed
