timestamp [ns],name
2611714359,Shift
2845314359,E
3386314359,y
3499814359,e
3973714359,Shift
4850714359,T
5217514359,r
5954614359,a
6065714359,c
6188714359,k
6342514359,i
6438614359,n
6533114359,g
6838114359,2
7006414359,0
7109114359,2
7937414359,5
8474814359,Tab
10030614359,a
10244714359,Shift
10438114359,P
11716214359,Shift
12767414359,$
16655414359,n
16875814359,Shift
17297714359,F
18172814359,-
18726214359,k
19182014359,c
21366214359,0
21736114359,Shift
22111314359,!
23634314359,v
23861714359,Shift
24327714359,L
25204314359,r
28336514359,Shift
28778614359,%
29772714359,Shift
30068214359,?
