timestamp [ns],name
3937000000,CapsLock_pressed
5658100000,E_pressed
5836900000,CapsLock_pressed
6473400000,y_pressed
6659600000,e_pressed
6960200000,CapsLock_pressed
7177200000,T_pressed
7391700000,CapsLock_pressed
7925000000,r_pressed
8130200000,a_pressed
8569900000,c_pressed
8843700000,k_pressed
9034000000,i_pressed
9224100000,n_pressed
9552200000,g_pressed
9936700000,2_pressed
10641300000,0_pressed
10881300000,2_pressed
11266200000,5_pressed
13701400000,a_pressed
13945100000,CapsLock_pressed
14415400000,P_pressed
14598900000,CapsLock_pressed
15408300000,Shift_pressed
16184100000,$_pressed
17440400000,n_pressed
17615000000,CapsLock_pressed
17854800000,F_pressed
17983700000,CapsLock_pressed
19124900000,-_pressed
19503200000,k_pressed
19895500000,c_pressed
20170700000,0_pressed
21656500000,Shift_pressed
21870900000,!_pressed
23176700000,v_pressed
23460000000,CapsLock_pressed
23690600000,L_pressed
23878500000,CapsLock_pressed
25277700000,r_pressed
26215700000,Shift_pressed
27055300000,%_pressed
28610400000,Shift_pressed
28788900000,?_pressed
